,GRID_NAME,BIOME,YEAR,T0_P,T1_P,T0_S,T1_S,CC,SATELLITE
1706,SC-24-Z-C,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
1707,SC-24-Z-C,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
1708,SC-24-Z-C,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
1709,SC-24-Z-C,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
1710,SC-24-Z-C,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
1711,SC-24-Z-C,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
1712,SC-24-Z-C,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
1713,SC-24-Z-C,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
1714,SC-24-Z-C,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
1715,SC-24-Z-C,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
1715,SC-24-Z-C,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
1715,SC-24-Z-C,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
1715,SC-24-Z-C,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
1716,SC-25-V-A,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
1717,SC-25-V-A,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
1718,SC-25-V-A,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
1719,SC-25-V-A,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
1720,SC-25-V-A,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
1721,SC-25-V-A,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
1722,SC-25-V-A,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
1723,SC-25-V-A,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
1724,SC-25-V-A,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
1725,SC-25-V-A,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
1726,SC-25-V-A,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
1727,SC-25-V-A,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
1728,SC-25-V-A,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
1729,SC-25-V-A,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
1730,SC-25-V-A,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
1731,SC-25-V-A,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
1732,SC-25-V-A,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
1733,SC-25-V-A,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
1734,SC-25-V-A,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
1735,SC-25-V-A,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
1736,SC-25-V-A,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
1737,SC-25-V-A,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
1738,SC-25-V-A,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
1739,SC-25-V-A,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
1740,SC-25-V-A,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
1741,SC-25-V-A,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
1742,SC-25-V-A,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
1743,SC-25-V-A,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
1744,SC-25-V-A,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
1745,SC-25-V-A,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
1746,SC-25-V-A,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
1747,SC-25-V-A,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
1748,SC-25-V-A,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
1748,SC-25-V-A,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
1748,SC-25-V-A,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
1748,SC-25-V-A,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
1749,SD-23-X-B,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
1750,SD-23-X-B,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
1751,SD-23-X-B,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
1752,SD-23-X-B,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
1753,SD-23-X-B,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
1754,SD-23-X-B,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
1755,SD-23-X-B,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
1756,SD-23-X-B,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
1757,SD-23-X-B,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
1758,SD-23-X-B,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
1759,SD-23-X-B,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
1760,SD-23-X-B,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
1761,SD-23-X-B,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
1762,SD-23-X-B,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
1763,SD-23-X-B,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
1764,SD-23-X-B,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
1765,SD-23-X-B,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
1766,SD-23-X-B,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
1767,SD-23-X-B,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
1768,SD-23-X-B,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
1769,SD-23-X-B,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
1770,SD-23-X-B,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
1771,SD-23-X-B,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
1772,SD-23-X-B,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
1773,SD-23-X-B,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
1774,SD-23-X-B,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
1775,SD-23-X-B,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
1776,SD-23-X-B,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
1777,SD-23-X-B,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
1778,SD-23-X-B,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
1779,SD-23-X-B,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
1780,SD-23-X-B,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
1781,SD-23-X-B,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
1781,SD-23-X-B,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
1781,SD-23-X-B,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
1781,SD-23-X-B,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
1782,SD-23-X-D,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
1783,SD-23-X-D,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
1784,SD-23-X-D,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
1785,SD-23-X-D,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
1786,SD-23-X-D,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
1787,SD-23-X-D,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
1788,SD-23-X-D,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
1789,SD-23-X-D,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
1790,SD-23-X-D,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
1791,SD-23-X-D,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
1792,SD-23-X-D,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
1793,SD-23-X-D,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
1794,SD-23-X-D,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
1795,SD-23-X-D,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
1796,SD-23-X-D,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
1797,SD-23-X-D,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
1798,SD-23-X-D,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
1799,SD-23-X-D,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
1800,SD-23-X-D,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
1801,SD-23-X-D,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
1802,SD-23-X-D,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
1803,SD-23-X-D,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
1804,SD-23-X-D,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
1805,SD-23-X-D,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
1806,SD-23-X-D,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
1807,SD-23-X-D,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
1808,SD-23-X-D,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
1809,SD-23-X-D,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
1810,SD-23-X-D,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
1811,SD-23-X-D,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
1812,SD-23-X-D,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
1813,SD-23-X-D,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
1814,SD-23-X-D,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
1814,SD-23-X-D,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
1814,SD-23-X-D,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
1814,SD-23-X-D,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
1815,SD-23-Z-A,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
1816,SD-23-Z-A,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
1817,SD-23-Z-A,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
1818,SD-23-Z-A,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
1819,SD-23-Z-A,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
1820,SD-23-Z-A,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
1821,SD-23-Z-A,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
1822,SD-23-Z-A,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
1823,SD-23-Z-A,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
1824,SD-23-Z-A,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
1825,SD-23-Z-A,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
1826,SD-23-Z-A,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
1827,SD-23-Z-A,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
1828,SD-23-Z-A,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
1829,SD-23-Z-A,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
1830,SD-23-Z-A,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
1831,SD-23-Z-A,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
1832,SD-23-Z-A,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
1833,SD-23-Z-A,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
1834,SD-23-Z-A,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
1835,SD-23-Z-A,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
1836,SD-23-Z-A,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
1837,SD-23-Z-A,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
1838,SD-23-Z-A,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
1839,SD-23-Z-A,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
1840,SD-23-Z-A,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
1841,SD-23-Z-A,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
1842,SD-23-Z-A,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
1843,SD-23-Z-A,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
1844,SD-23-Z-A,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
1845,SD-23-Z-A,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
1846,SD-23-Z-A,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
1847,SD-23-Z-A,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
1847,SD-23-Z-A,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
1847,SD-23-Z-A,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
1847,SD-23-Z-A,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
1848,SD-23-Z-B,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
1849,SD-23-Z-B,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
1850,SD-23-Z-B,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
1851,SD-23-Z-B,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
1852,SD-23-Z-B,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
1853,SD-23-Z-B,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
1854,SD-23-Z-B,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
1855,SD-23-Z-B,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
1856,SD-23-Z-B,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
1857,SD-23-Z-B,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
1858,SD-23-Z-B,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
1859,SD-23-Z-B,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
1860,SD-23-Z-B,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
1861,SD-23-Z-B,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
1862,SD-23-Z-B,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
1863,SD-23-Z-B,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
1864,SD-23-Z-B,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
1865,SD-23-Z-B,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
1866,SD-23-Z-B,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
1867,SD-23-Z-B,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
1868,SD-23-Z-B,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
1869,SD-23-Z-B,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
1870,SD-23-Z-B,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
1871,SD-23-Z-B,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
1872,SD-23-Z-B,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
1873,SD-23-Z-B,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
1874,SD-23-Z-B,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
1875,SD-23-Z-B,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
1876,SD-23-Z-B,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
1877,SD-23-Z-B,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
1878,SD-23-Z-B,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
1879,SD-23-Z-B,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
1880,SD-23-Z-B,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
1880,SD-23-Z-B,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
1880,SD-23-Z-B,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
1880,SD-23-Z-B,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
1881,SD-23-Z-C,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
1882,SD-23-Z-C,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
1883,SD-23-Z-C,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
1884,SD-23-Z-C,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
1885,SD-23-Z-C,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
1886,SD-23-Z-C,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
1887,SD-23-Z-C,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
1888,SD-23-Z-C,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
1889,SD-23-Z-C,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
1890,SD-23-Z-C,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
1891,SD-23-Z-C,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
1892,SD-23-Z-C,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
1893,SD-23-Z-C,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
1894,SD-23-Z-C,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
1895,SD-23-Z-C,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
1896,SD-23-Z-C,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
1897,SD-23-Z-C,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
1898,SD-23-Z-C,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
1899,SD-23-Z-C,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
1900,SD-23-Z-C,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
1901,SD-23-Z-C,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
1902,SD-23-Z-C,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
1903,SD-23-Z-C,CAATINGA,2007,01/01/2007,31/12/2007,01/08/2007,31/12/2007,80,L5
1904,SD-23-Z-C,CAATINGA,2008,01/01/2008,31/12/2008,01/08/2008,31/12/2008,80,L5
1905,SD-23-Z-C,CAATINGA,2009,01/01/2009,31/12/2009,01/08/2009,31/12/2009,80,L5
1906,SD-23-Z-C,CAATINGA,2010,01/01/2010,31/12/2010,01/08/2010,31/12/2010,80,L5
1907,SD-23-Z-C,CAATINGA,2011,01/01/2011,31/12/2011,01/08/2011,31/12/2011,80,L5
1908,SD-23-Z-C,CAATINGA,2012,01/01/2012,31/12/2012,01/08/2012,31/12/2012,80,L7
1909,SD-23-Z-C,CAATINGA,2013,01/01/2013,31/12/2013,01/08/2013,31/12/2013,80,L8
1910,SD-23-Z-C,CAATINGA,2014,01/01/2014,31/12/2014,01/08/2014,31/12/2014,80,L8
1911,SD-23-Z-C,CAATINGA,2015,01/01/2015,31/12/2015,01/08/2015,31/12/2015,80,L8
1912,SD-23-Z-C,CAATINGA,2016,01/01/2016,31/12/2016,01/08/2016,31/12/2016,80,L8
1913,SD-23-Z-C,CAATINGA,2017,01/01/2017,31/12/2017,01/08/2017,31/12/2017,80,L8
1913,SD-23-Z-C,CAATINGA,2018,01/01/2018,31/12/2018,01/08/2018,31/12/2018,80,L8
1913,SD-23-Z-C,CAATINGA,2019,01/01/2019,31/12/2019,01/08/2019,31/12/2019,80,L8
1913,SD-23-Z-C,CAATINGA,2020,01/01/2020,31/12/2020,01/08/2020,31/12/2020,80,L8
1914,SD-23-Z-D,CAATINGA,1985,01/01/1985,31/12/1985,01/08/1985,31/12/1985,80,L5
1915,SD-23-Z-D,CAATINGA,1986,01/01/1986,31/12/1986,01/08/1986,31/12/1986,80,L5
1916,SD-23-Z-D,CAATINGA,1987,01/01/1987,31/12/1987,01/08/1987,31/12/1987,80,L5
1917,SD-23-Z-D,CAATINGA,1988,01/01/1988,31/12/1988,01/08/1988,31/12/1988,80,L5
1918,SD-23-Z-D,CAATINGA,1989,01/01/1989,31/12/1989,01/08/1989,31/12/1989,80,L5
1919,SD-23-Z-D,CAATINGA,1990,01/01/1990,31/12/1990,01/08/1990,31/12/1990,80,L5
1920,SD-23-Z-D,CAATINGA,1991,01/01/1991,31/12/1991,01/08/1991,31/12/1991,80,L5
1921,SD-23-Z-D,CAATINGA,1992,01/01/1992,31/12/1992,01/08/1992,31/12/1992,80,L5
1922,SD-23-Z-D,CAATINGA,1993,01/01/1993,31/12/1993,01/08/1993,31/12/1993,80,L5
1923,SD-23-Z-D,CAATINGA,1994,01/01/1994,31/12/1994,01/08/1994,31/12/1994,80,L5
1924,SD-23-Z-D,CAATINGA,1995,01/01/1995,31/12/1995,01/08/1995,31/12/1995,80,L5
1925,SD-23-Z-D,CAATINGA,1996,01/01/1996,31/12/1996,01/08/1996,31/12/1996,80,L5
1926,SD-23-Z-D,CAATINGA,1997,01/01/1997,31/12/1997,01/08/1997,31/12/1997,80,L5
1927,SD-23-Z-D,CAATINGA,1998,01/01/1998,31/12/1998,01/08/1998,31/12/1998,80,L5
1928,SD-23-Z-D,CAATINGA,1999,01/01/1999,31/12/1999,01/08/1999,31/12/1999,80,L5
1929,SD-23-Z-D,CAATINGA,2000,01/01/2000,31/12/2000,01/08/2000,31/12/2000,80,L7
1930,SD-23-Z-D,CAATINGA,2001,01/01/2001,31/12/2001,01/08/2001,31/12/2001,80,L7
1931,SD-23-Z-D,CAATINGA,2002,01/01/2002,31/12/2002,01/08/2002,31/12/2002,80,L7
1932,SD-23-Z-D,CAATINGA,2003,01/01/2003,31/12/2003,01/08/2003,31/12/2003,80,L5
1933,SD-23-Z-D,CAATINGA,2004,01/01/2004,31/12/2004,01/08/2004,31/12/2004,80,L5
1934,SD-23-Z-D,CAATINGA,2005,01/01/2005,31/12/2005,01/08/2005,31/12/2005,80,L5
1935,SD-23-Z-D,CAATINGA,2006,01/01/2006,31/12/2006,01/08/2006,31/12/2006,80,L5
